country,keywords
Namibia,"Oryx,Kudu,Springbok,Impala,Warthog,Gemsbok,Eland,Wildebeest,Hartebeest,Giraffe,Zebra,Baboon,Jackal,Ostrich,Kori Bustard,Ground Hornbill,Fish,Chicken,Mutton,Beef,Pork,Pap,Millet,Sorghum,Maize,Millet Porridge,Maize Porridge,Beans,Peanuts,Rice,Cassava,Sweet Potatoes,Yam,Spinach,Cabbage,Carrots,Beetroot,Onions,Peppers,Tomatoes,Lettuce,Avocado,Melon,Papaya,Oranges,Bananas,Apples,Pears,Mango,Dates,Guavas,Grapes,Pineapple,Coconut,Watermelon,Custard Apple,Apricot,Fig,Wild Berries,Marula,Wild Plum,Wild Apricot,Roast Meat,Potatoes,Pumpkin,Butternut,Sweetcorn,Peas,Biltong,Boerewors,Chakalaka,Vetkoek,Pap & Wors,Milk Tart,Koeksisters,Melktert,Frikkadels,Malva Pudding,Amagwinya,Oxtail,Marog,Chakalaka,Mopane Worms,Lekker Biltong,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka,Chakalaka"
Nauru,"Fish,Rice,Coconut,Chicken,Taro,Breadfruit,Bananas,Papayas,Mangoes,Pineapples,Watermelons,Tomatoes,Cucumbers,Lettuce,Spinach,Carrots,Onions,Potatoes,Sweet Potatoes,Cassava,Yams,Breadfruit,Avocados,Oranges,Lemons,Tangerines,Coconuts,Papayas,Durian,Breadfruit,Jackfruit,Lychees,Starfruit,Guavas,Passion fruit,Custard apples,Melons,Dates,Figs,Apples,Pears,Plums,Olives,Grapes,Strawberries,Blueberries,Raspberries,Blackberries,Cranberries,Gooseberries,Bananas,Pomegranates,Limes,Kumquats,Kumara,Sweetcorn,Peas,Beans,Lentils,Tofu,Tempeh,Nuts,Seeds,Mushrooms,Seaweed,Fish,Shellfish,Squid,Octopus,Crabs,Lobsters,Shrimp,Oysters,Mussels,Clams,Tuna,Salmon,Mackerel,Sardines,Anchovies,Herring,Barramundi,Snapper,Trout,Eel,Cod,Haddock,Halibut,Flounder,Milk,Cheese,Yogurt,Butter,Eggs,Ice cream,Sorbet,Sauces,Condiments,Spices,Herbs"
Nepal,"Momo,Dal Bhat,Thukpa,Dhindo,Sekuwa,Gundruk,Samay Baji,Chatamari,Yomari,Sel Roti,Dhau,Bara,Chhurpi,Aloo Tama,Gundruk Ko Jhol,Choila,Samosa,Sel Roti,Aloo Achar,Aalu Achar,Aloo Sandeko,Chowmein,Thukpa,Chatpate,Sel Roti,Bhuteko Masu,Dhido,Dhau Ke Choyla,Aloo Tama,Chatamari,Dhindo,Kachila,Gundruk Ko Jhol,Aloo Achar,Dhau,Sel Roti,Yomari,Chowmein,Dhido,Sel Roti,Gundruk,Bara,Samay Baji,Dhau Ke Choyla,Chatpate,Samosa,Thukpa,Momo,Choila,Aalu Achar,Dhido,Dhau,Chhurpi,Aloo Sandeko,Gundruk Ko Jhol,Aloo Tama,Sel Roti,Chatamari,Yomari,Dhindo,Bara,Samay Baji,Dhau Ke Choyla,Chatpate,Samosa,Thukpa,Momo,Choila,Aalu Achar,Dhido,Dhau,Chhurpi,Aloo Sandeko,Gundruk Ko Jhol,Aloo Tama,Sel Roti,Chatamari,Yomari,Dhindo,Bara,Samay Baji,Dhau Ke Choyla,Chatpate,Samosa,Thukpa,Momo,Choila,Aalu Achar,Dhido,Dhau,Chhurpi,Aloo Sandeko,Gundruk Ko Jhol,Aloo Tama,Sel Roti,Chatamari,Yomari,Dhindo,Bara,Samay Baji"
Netherlands,"Dutch Cheese,Stroopwafels,Poffertjes,Oliebollen,Dutch Apple Pie,Hutspot,Stamppot,Bitterballen,Rookworst,Kroketten,Erwtensoep,Frikandel,Patat,Bami Goreng,Kapsalon,Kaas Soufflé,Dutch Pancakes,Bittergarnituur,Kibbeling,Stamperij,Kippenpoten,Appelmoes,Rijsttafel,Hutspot met spekjes,Hutspot met rookworst,Snert,Boerenkool Stamppot,Zuurkool Stamppot,Gehaktballen,Saté,Gehaktbrood,Stamppot Rauwe Andijvie,Boerenkoolstamppot met worst,Bitterbal speciaal,Kip Kerrie,Hutspot met gehaktbal,Pannenkoeken,Oorlog,Stamppot andijvie,Stamppot boerenkool,Stamppot hutspot,Stamppot zuurkool,Stamppot boerenkool met spekjes,Stamppot boerenkool met rookworst,Stamppot boerenkool met gehaktbal,Stamppot boerenkool met spek en ui,Stamppot boerenkool met appelmoes,Stamppot boerenkool met kaas,Stamppot hutspot met spekjes,Stamppot hutspot met rookworst,Stamppot hutspot met gehaktbal,Stamppot hutspot met spek en ui,Stamppot hutspot met appelmoes,Stamppot hutspot met kaas,Stamppot zuurkool met spekjes,Stamppot zuurkool met rookworst,Stamppot zuurkool met gehaktbal,Stamppot zuurkool met spek en ui,Stamppot zuurkool met appelmoes,Stamppot zuurkool met kaas,Erwtensoep met spekjes,Erwtensoep met rookworst,Erwtensoep met gehaktbal,Erwtensoep met spek en ui,Erwtensoep met appelmoes,Erwtensoep met kaas,Hachee,Hutspot met speklap,Hutspot met rookworst en ui,Hutspot met gehaktbal en ui,Hutspot met kaas en ui,Hutspot met appelmoes en ui,Hutspot met spek en kaas,Hutspot met spek en appelmoes,Hutspot met rookworst en kaas,Hutspot met rookworst en appelmoes,Hutspot met gehaktbal en kaas,Hutspot met gehaktbal en appelmoes,Stamppot boerenkool met spek, ui en kaas,Stamppot boerenkool met spek, ui en appelmoes,Stamppot boerenkool met rookworst, ui en kaas,Stamppot boerenkool met rookworst, ui en appelmoes,Stamppot boerenkool met gehaktbal, ui en kaas,Stamppot boerenkool met gehaktbal, ui en appelmoes,Stamppot hutspot met spek, ui en kaas,Stamppot hutspot met spek, ui en appelmoes,Stamppot hutspot met rookworst, ui en kaas,Stamppot hutspot met rookworst, ui en appelmoes,Stamppot hutspot met gehaktbal, ui en kaas,Stamppot hutspot met gehaktbal, ui en appelmoes,Stamppot zuurkool met spek, ui en kaas,Stamppot zuurkool met spek, ui en appelmoes,Stamppot zuurkool met rookworst, ui en kaas,Stamppot zuurkool met rookworst, ui en appelmoes,Stamppot zuurkool met gehaktbal, ui en kaas,Stamppot zuurkool met gehaktbal, ui en appelmoes,Erwtensoep met spek, ui en kaas,Erwtensoep met spek, ui en appelmoes,Erwtensoep met rookworst, ui en kaas,Erwtensoep met rookworst, ui en appelmoes"
Netherlands Antilles,"Keshi Yena,Rijsttafel,Bami,Funchi,Stoba,Guiambo,Iguana Soup,Fish Cakes,Plantain,Funchi Soup,Kool Sla,Sate Ayam,Frikandel,Bojo,Johnny Cake,Pan Bati,Bitterballen,Kibbeling,Stoba di Pampuna,Keshi Yena di Pollo,Asopao,Pastechi,Pisca di Leche,Krioyo,Pudin di Pan,Pan Baka,Pan di Lechi,Keshi Yena di Pisca,Pudin di Coco,Pan Bati di Pollo,Sate di Pollo,Yuca Frita,Stoba di Pollo,Funchi di Pollo,Bami di Pollo,Keshi Yena di Pampuna,Pudin di Coco di Pollo,Pudin di Coco di Pampuna,Keshi Yena di Coco,Keshi Yena di Pampuna di Pollo,Pudin di Coco di Pisca,Keshi Yena di Pisca di Pollo,Keshi Yena di Funchi,Pudin di Coco di Funchi,Keshi Yena di Bami,Stoba di Coco,Keshi Yena di Bami di Pollo,Pudin di Coco di Bami,Keshi Yena di Guiambo,Pudin di Coco di Guiambo,Keshi Yena di Iguana Soup,Pudin di Coco di Iguana Soup,Keshi Yena di Fish Cakes,Pudin di Coco di Fish Cakes,Keshi Yena di Plantain,Pudin di Coco di Plantain,Keshi Yena di Funchi Soup,Pudin di Coco di Funchi Soup,Keshi Yena di Kool Sla,Pudin di Coco di Kool Sla,Keshi Yena di Sate Ayam,Pudin di Coco di Sate Ayam,Keshi Yena di Frikandel,Pudin di Coco di Frikandel,Keshi Yena di Bojo,Pudin di Coco di Bojo,Keshi Yena di Johnny Cake,Pudin di Coco di Johnny Cake,Keshi Yena di Bitterballen,Pudin di Coco di Bitterballen,Keshi Yena di Kibbeling,Pudin di Coco di Kibbeling,Keshi Yena di Asopao,Pudin di Coco di Asopao,Keshi Yena di Pastechi,Pudin di Coco di Pastechi,Keshi Yena di Pisca di Leche,Pudin di Coco di Pisca di Leche,Keshi Yena di Krioyo,Pudin di Coco di Krioyo,Keshi Yena di Yuca Frita,Pudin di Coco di Yuca Frita,Keshi Yena di Pan Baka,Pudin di Coco di Pan Baka,Keshi Yena di Pan di Lechi,Pudin di Coco di Pan di Lechi,Stewed Beef,Fried Plantains,Fried Fish,Coconut Rice,Keshi Yena di Pisca Frito,Pudin di Coco di Pisca Frito,Fried Chicken,Fried Yuca,Stewed Chicken,Coconut Milk,Baked Fish,Curried Goat,Fish Stew,Fried Green Bananas"
New Caledonia,"Fish,Lobster,Coconut,Pork,Beef,Chicken,Mutton,Venison,Duck,Rabbit,Snails,Prawns,Mussels,Oysters,Tuna,Mackerel,Marlin,Swordfish,Mahi Mahi,Wahoo,Yellowfin Tuna,Barramundi,Red Emperor,Coral Trout,Barracuda,Red Snapper,Trevally,Kingfish,Salmon,Trout,Octopus,Squid,Cuttlefish,Crabs,Scallops,Clams,Shrimp,Bananas,Pineapples,Mangoes,Papayas,Avocados,Melons,Coconuts,Limes,Oranges,Lemons,Apples,Passionfruit,Guavas,Lychees,Breadfruit,Taro,Yams,Sweet Potatoes,Cassava,Rice,Maize,Beans,Lentils,Peanuts,Cashews,Walnuts,Almonds,Pistachios,Olives,Leeks,Onions,Tomatoes,Cucumbers,Peppers,Eggplants,Lettuce,Spinach,Mushrooms,Garlic,Ginger,Chillies,Herbs,Cheese,Milk,Yogurt,Butter,Honey,Sugar,Chocolate,Coffee,Tea,Beer,Wine,Spirits,Fruit Juices,Coconut Water,Water,Bread,Pastries,Pies,Cakes,Ice Cream,Biscuits"
New Zealand,"Pavlova,Hangi,Kumara,Whitebait,H\u0101ngi Pie,Fish and Chips,Marmite,M\u0101nuka Honey,Kiwi Fruit,Jaffas,Feijoa,Anzac Biscuits,L&P,Crayfish,Wattie's,P\u0101ua,Kumara Chips,M\u0101ori Bread,Kumara Fritters,Whitebait Fritters,Pies,Pineapple Lumps,Sausage Sizzle,M\u0101ori Frybread,Muttonbird,Barbecue,Hangi Stew,Fried Bread,Fried K\u016bmara,Hokey Pokey Ice Cream,Kina,Mussels,Kumara Soup,Kumara Pie,Kina Pie,Kumara Burgers,Lamb Chops,Mince and Cheese Pie,Seafood Chowder,Toheroa Soup,Whitebait Patties,Boiled Kumara,Kumara Chips,Fush and Chups,M\u0101ori Boiled Pudding,Kumara and Pumpkin Pie,Pumpkin Soup,Kumara and Bacon Pie,Kumara Cake,Kumara Bread,Kumara Fritters,Kumara Salad,Kumara Slice,Kumara Chips,Kumara and Bacon Fritters,Kumara and Cheese Pie,Kumara and Cheese Fritters,Kumara and Bacon Salad,Kumara and Egg Pie,Kumara and Onion Pie,Kumara and Pumpkin Fritters,Kumara and Tomato Pie,Kumara and Tomato Fritters,Kumara and Egg Fritters,Kumara and Onion Fritters,Kumara and Tomato Salad,Kumara and Bacon Fritters,Kumara and Cheese Fritters,Kumara and Egg Salad,Kumara and Onion Salad,Kumara and Pumpkin Salad,Kumara and Tomato Salad,Kumara and Bacon Salad,Kumara and Cheese Salad,Kumara and Egg Slice,Kumara and Onion Slice,Kumara and Pumpkin Slice,Kumara and Tomato Slice,Kumara and Bacon Slice,Kumara and Cheese Slice,Kumara and Egg Burger,Kumara and Onion Burger,Kumara and Pumpkin Burger,Kumara and Tomato Burger,Kumara and Bacon Burger,Kumara and Cheese Burger,Kumara and Egg Sauce,Kumara and Onion Sauce,Kumara and Pumpkin Sauce,Kumara and Tomato Sauce,Kumara and Bacon Sauce,Kumara and Cheese Sauce,Kumara Fries,Kumara Curry,Kumara Croquettes,Kumara and Bacon Croquettes,Kumara and Cheese Croquettes,Kumara and Egg Croquettes,Kumara and Onion Croquettes,Kumara and Pumpkin Croquettes"
Nicaragua,"Gallo Pinto,Quesillo,Vigorón,Indio Viejo,Churrasco,Carne Asada,Chicharrones,Tamales,Nacatamal,Sopa de Mariscos,Rondon,Chayote con Queso,Frijoles Negros,Queso Frito,Quesadillas,Tres Leches,Baho,Yuca Frita,Platano Maduro,Empanadas,Maduros,Tostones,Arroz con Pollo,Bistec Encebollado,Arroz con Leche,Bocadillos,Arroz con Camarones,Machuca,Pupusas,Queso con Guineo,Chicha,Fritanga,Gallina Enchilada,Queso con Frijoles,Platano Frito,Huevos Fritos,Pollo Frito,Sopa de Res,Sopa de Mondongo,Sopa de Frijoles,Atol de Elote,Chorreadas,Chancho con Yuca,Bocadillos de Pollo,Yuca con Chicharron,Sopa de Mondongo con Coco,Sopa de Frijoles con Coco,Patacones,Sopa de Guineo,Sopa de Pollo,Sopa de Mariscos con Coco,Sopa de Pescado,Sopa de Gallina,Platano en Tentacion,Sopa de Frijoles Negros,Sopa de Frijoles con Carne,Sopa de Pata,Sopa de Frijoles con Cerdo,Sopa de Chicharron,Churrasco con Platano Maduro,Churrasco con Yuca Frita,Churrasco con Tostones,Churrasco con Maduros,Churrasco con Arroz,Churrasco con Frijoles,Churrasco con Queso,Churrasco con Pollo,Churrasco con Chicharrones,Churrasco con Carne Asada,Churrasco con Chorizo,Churrasco con Huevos,Churrasco con Pescado,Rondon con Coco,Rondon con Platano Maduro,Rondon con Yuca Frita,Rondon con Tostones,Rondon con Maduros,Rondon con Arroz,Rondon con Frijoles,Rondon con Queso,Rondon con Pollo,Rondon con Chicharrones,Rondon con Carne Asada,Rondon con Chorizo,Rondon con Huevos,Rondon con Pescado,Quesillo con Coco,Quesillo con Platano Maduro,Quesillo con Yuca Frita,Quesillo con Tostones,Quesillo con Maduros,Quesillo con Arroz,Quesillo con Frijoles,Quesillo con Queso,Quesillo con Pollo,Quesillo con Chicharrones,Quesillo con Carne Asada,Quesillo con Chorizo,Quesillo con Huevos,Quesillo con Pescado"
Niger,"Suya,Fufu,Tuwo,Jollof Rice,Akara,Fura da Nono,Masa,Kilishi,Tuwon Shinkafa,Kuli-Kuli,Akamu,Gbegiri,Moin-Moin,Dambu Nama,Tuwo Masara,Tuwon Acha,Tuwon Dawa,Tuwon Masara,Tuwon Alizaga,Tuwon Masa,Tuwon Kuka,Tuwon Shinkafa Alizaga,Miyan Kuka,Miyan Taushe,Miyan Kuli,Miyan Geda,Miyan Koko,Miyan Zogale,Miyan Tofu,Miyan Kubewa,Miyan Wake,Miyan Gero,Miyan Koko,Miyan Tofu,Miyan Kuka,Miyan Gbegiri,Miyan Zogale,Miyan Kuli,Miyan Taushe,Miyan Karkashi,Miyan Koko,Miyan Wake,Miyan Gero,Miyan Kubewa,Tuwon Soki,Tuwon Shinkafa,Tuwon Masa,Tuwon Kuka,Tuwon Acha,Tuwon Dawa,Tuwon Alizaga,Tuwon Masara,Tuwon Shinkafa Alizaga,Tuwon Dambu Nama,Tuwon Dankali,Tuwon Zogale,Tuwon Kuli,Tuwon Koko,Tuwon Karkashi,Tuwon Wake,Tuwon Gero,Tuwon Kubewa,Tuwon Kuli-Kuli,Tuwon Akara,Tuwon Fura da Nono,Tuwon Masa,Tuwon Fufu,Tuwon Akamu,Tuwon Gbegiri,Tuwon Moin-Moin,Tuwon Jollof Rice,Tuwon Suya,Masa,Akara,Fura da Nono,Kuli-Kuli,Akamu,Gbegiri,Moin-Moin,Dambu Nama,Fufu,Jollof Rice,Suya,Tuwo,Tuwon Shinkafa,Tuwon Acha,Tuwon Dawa,Tuwon Masara,Tuwon Alizaga,Tuwon Masa,Tuwon Kuka,Tuwon Shinkafa Alizaga,Miyan Kuka,Miyan Taushe,Miyan Kuli,Miyan Geda,Miyan Koko,Miyan Zogale,Miyan Tofu,Miyan Kubewa"
Nigeria,"Fufu,Jollof Rice,Akara,Eba,Amala,Moi Moi,Pounded Yam,Egusi Soup,Ogbono Soup,Egusi Stew,Efo Riro,Suya,Gbegiri,Abacha,Ewedu,Puff Puff,Kilishi,Asun,Afang Soup,Okra Soup,Dodo,Ikokore,Isi Ewu,Ofada Rice,Plantain Porridge,Jellof Rice,Pounded Yam Porridge,Peppersoup,Gizzard,Akamu,Oha Soup,Okazi Soup,Abula,Banga Soup,Oat Porridge,Tuwo Shinkafa,Ila Alasepo,Cassava Fufu,Fried Rice,Coconut Rice,Yam Porridge,Efo-riro,Fara,Akara Balls,Tuwo Masara,Akpan-Oku,Gbegiri Soup,Ewa Agoyin,Miyan Kuka,Miyan Taushe,Miyan Karkashi,Miyan Wake,Kilishi Rice,Isi Ewu Soup,Oha Leaves Soup,Grilled Fish,Coconut Stew,Gizdodo,Ogbono Stew,Ewa Oloyin,Ofe Akwu,Ofe Onugbu,Ofe Owerri,Ofe Nsala,Ofe Akwukwo,Ofe Owerre,Ofe Akidi,Ofe Nsala,Ofe Achara,Ofe Akwukwo,Ogbono Soup,Ewa Agoyin,Ewa Oloyin,Egusi Soup,Egusi Stew,Egusi Ila,Efo Riro,Oha Soup,Okazi Soup,Banga Soup,Abacha,Akara,Akamu,Akpan-Oku,Asun,Fufu,Jollof Rice,Moi Moi,Puff Puff,Suya,Kilishi,Ikokore,Ofada Rice,Plantain Porridge,Jellof Rice,Pounded Yam Porridge,Peppersoup,Gizzard,Tuwo Shinkafa,Ila Alasepo"
N. Mariana Islands,"Barbecue,Grilled Fish,Fried Chicken,Fried Rice,Lumpia,Pancit,Tinaktak,Red Rice,Coconut Milk,Taro Root,Banana Bread,Coconut Pie,Coconut Custard,Coconut Flan,Coconut Pudding,Coconut Soup,Coconut Curry,Chicken Kelaguen,Chicken Tinaktak,Chamorro Steak,Grilled Lobster,Grilled Octopus,Grilled Squid,Grilled Tuna,Grilled Shrimp,Grilled Pork,Baked Fish,Baked Chicken,Baked Pork,Sweet Potato Pie,Sweet Potato Casserole,Sweet Potato Pancakes,Sweet Potato Fritters,Sweet Potato Soup,Sweet Potato Stew,Sweet Potato Curry,Sweet Potato Salad,Breadfruit Pie,Breadfruit Casserole,Breadfruit Pancakes,Breadfruit Fritters,Breadfruit Soup,Breadfruit Stew,Breadfruit Curry,Breadfruit Salad,Papaya Pie,Papaya Casserole,Papaya Pancakes,Papaya Fritters,Papaya Soup,Papaya Stew,Papaya Curry,Papaya Salad,Banana Pie,Banana Casserole,Banana Pancakes,Banana Fritters,Banana Soup,Banana Stew,Banana Curry,Banana Salad,Tuna Pie,Tuna Casserole,Tuna Pancakes,Tuna Fritters,Tuna Soup,Tuna Stew,Tuna Curry,Tuna Salad,Coconut Cake,Coconut Muffins,Coconut Cookies,Coconut Ice Cream,Coconut Macaroons,Coconut Shrimp,Coconut Crab,Coconut Clams,Coconut Mussels,Coconut Oysters,Coconut Scallops,Coconut Lobster,Coconut Squid,Coconut Octopus,Coconut Tuna,Coconut Crab,Coconut Shrimp,Coconut Clams,Coconut Mussels,Coconut Oysters,Coconut Scallops,Coconut Lobster,Coconut Squid,Coconut Octopus,Coconut Tuna,Coconut Fried Rice,Coconut Fried Noodles,Coconut Fried Vegetables,Coconut Fried Bananas,Coconut Fried Plantains,Coconut Fried Breadfruit"
Norway,"Salmon,Reindeer,Fjord Trout,Kjøttkaker,Pickled Herring,Fårikål,Lutefisk,Rømmegrøt,Smalahove,Pinnekjøtt,Lefse,Fiskekaker,Fiskeboller,Fiskepudding,Fiskepølse,Fiskefarse,Fiskekaker,Fiskegrateng,Fiskepai,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker,Fiskekaker"
Oman,"Kabsa,Shuwa,Marak,Mashuai,Harees,Maqbous,Balaleet,Machboos,Khabeesa,Saloona,Jisheid,Lahoh,Luqaimat,Thareed,Shaqiyat,Aseeda,Fattah,Ghuzi,Madhrooba,Khabees,Halwa,Samboosa,Hareesa,Zalabia,Bazi,Khameer,Lugaimat,Luqaymat,Kishk,Khawal,Biryani,Kabab,Shawarma,Hummus,Falafel,Tabbouleh,Fattoush,Baba Ghanoush,Labneh,Kibbeh,Makbous,Maqluba,Musakhan,Musaqa,Kebab,Kofta,Shanklish,Makdous,Bamiyeh,Sambousa,Maamoul,Halim,Harees,Tharid,Kibda,Bamia,Khabbaz,Majboos,Jareesh,Maglooba,Kalia,Kebbeh,Kofta,Kebab,Maqluba,Musakhan,Musaqa,Kibbeh,Makbous,Maamoul,Halim,Harees,Tharid,Kibda,Bamia,Khabbaz,Majboos,Jareesh,Maglooba,Kalia,Kebbeh,Kofta,Kebab,Maqluba,Musakhan,Musaqa,Kibbeh,Makbous,Maamoul,Halim,Harees,Tharid,Kibda,Bamia,Khabbaz,Majboos,Jareesh,Maglooba,Kalia,Kebbeh"
Pakistan,"Biryani,Kebab,Naan,Roti,Pulao,Chapli Kebab,Haleem,Seekh Kebab,Paya,Murgh Cholay,Aloo Gosht,Saag,Kofta,Nihari,Samosa,Pakora,Qeema,Kachori,Dal,Paratha,Halwa,Chana Masala,Tikka,Karahi,Bihari Kebab,Bhindi,Fried Fish,Keema,Machli,Sheermal,Chutney,Chaat,Pakwan,Seekh Kabab,Dahi Baray,Kulfi,Gulab Jamun,Ras Malai,Firni,Dahi Phulki,Falooda,Lassi,Chai,Kashmiri Tea,Kebab Roll,Shahi Tukra,Kheer,Phirni,Kofta Curry,Korma,Paye,Mutton Korma,Mutton Biryani,Chicken Biryani,Kata Kat,Palak Paneer,Chicken Tikka,Tandoori Chicken,Mutton Karahi,Haleem,Chana Pulao,Cholay,Keema Curry,Qeema Curry,Qeema Bhari,Daal Chawal,Shami Kebab,Aloo Tikki,Kachumbar,Chicken Karahi,Biryani Rice,Aloo Gobi,Chicken Jalfrezi,Seekh Kabab Roll,Boti Kebab,Kofta Masala,Haleem Curry,Papri Chaat,Chicken Qorma,Chicken Handi,Mutton Qorma,Mutton Handi,Chicken Tikka Masala,Palak Gosht,Chicken Korma,Daal Mash,Daal Makhni,Daal Chana,Daal Fry,Bhuna Gosht,Boti Masala,Kofta Biryani,Seekh Kabab Biryani,Mutton Karahi Biryani,Chicken Karahi Biryani,Chicken Handi Biryani,Kebab Paratha,Naan Paratha,Kebab Roll Paratha,Chicken Biryani Paratha"
Palau,"Kelaguen,Red Rice,Coconut Crab,Uruc Soup,Fish Soup,Coconut Milk,Taro,Breadfruit,Octopus,Lobster,Shrimp,Tuna,Mahi-Mahi,Grilled Fish,Fried Fish,BBQ Fish,Boiled Fish,Pickled Fish,Fish Fritters,Fish Sauce,Tapioca,Cassava,Pandanus,Bananas,Papaya,Mangoes,Pineapple,Watermelon,Starfruit,Jackfruit,Durian,Coconut,Breadfruit,Squash,Eggplant,Tomatoes,Cucumbers,Okra,Bitter Melon,Beans,Rice,Sago,Yam,Sweet Potato,Chicken,Pork,Beef,Goat,Duck,Snake,Iguana,Frog,Turtle,Crabs,Clams,Oysters,Mussels,Scallops,Sea Urchins,Sea Cucumbers,Sea Eels,Octopus,Squid,Cuttlefish,Seaweed,Sea Grapes,Tuna,Mackerel,Wahoo,Mahi-Mahi,Barracuda,Tarpon,Shark,Coconut Milk,Coconut Water,Coconut Cream,Coconut Oil,Coconut Jam,Coconut Candy,Coconut Flour,Coconut Ice Cream,Coconut Pudding,Coconut Cake,Coconut Bread,Coconut Soup,Coconut Curry,Coconut Stew,Coconut Rice,Coconut Pancakes,Coconut Juice,Coconut Milk Tea,Coconut Milk Shake,Coconut Milk Coffee,Coconut Yogurt,Coconut Cheese,Coconut Butter,Coconut Syrup,Coconut Vinegar,Coconut Vinegar Sauce,Coconut Vinegar Dressing"
Panama,"Arroz con Pollo,Sancocho,Tamales,Carimanolas,Yuca Frita,Patacones,Chicharron,Chorizo con Arepa,Empanadas,Ceviche,Plato Tipico,Rondon,Tortillas,Hojaldres,Tres Leches,Arroz con Coco,Sopa de Mondongo,Arroz con Pollo,Arroz con Gandules,Platano Maduro,Tostones,Carne Asada,Bistec Encebollado,Carne Frita,Ropa Vieja,Pollo Frito,Pollo Guisado,Chuleta Frita,Mofongo,Sancocho de Gallina,Sancocho de Pescado,Sancocho de Costilla,Sancocho de Res,Arroz con Mariscos,Arroz con Pato,Arroz con Pollo y Chorizo,Arroz con Camarones,Arroz con Leche,Tamal de Elote,Tamal de Maiz,Tamal de Queso,Tamal de Pollo,Tamal de Cerdo,Tamal de Puerco,Tamal de Rajas,Tamal de Frijoles,Tamal de Yuca,Tamal de Chicharron,Carimanola de Pollo,Carimanola de Carne,Carimanola de Pescado,Carimanola de Cerdo,Carimanola de Queso,Carimanola de Camarones,Yuca Frita con Mojo,Yuca Frita con Ajo,Patacones con Hogao,Patacones con Salsa,Chicharron con Arepa,Chorizo con Arepa y Queso,Empanada de Carne,Empanada de Queso,Empanada de Pollo,Empanada de Pescado,Ceviche de Camarones,Ceviche de Pescado,Plato Tipico de Carne,Plato Tipico de Pollo,Plato Tipico de Pescado,Rondon de Camarones,Rondon de Pescado,Rondon de Pollo,Tortilla de Maiz,Tortilla de Harina,Hojaldres con Queso,Hojaldres con Carne,Hojaldres con Pollo,Hojaldres con Pescado,Tres Leches con Crema,Tres Leches con Fruta,Arroz con Coco y Pollo,Arroz con Coco y Camarones,Sopa de Mondongo con Carne,Sopa de Mondongo con Pollo,Sopa de Mondongo con Pescado,Arroz con Pollo y Gandules,Arroz con Pollo y Chorizo,Arroz con Pollo y Camarones,Platano Maduro con Queso,Platano Maduro con Crema,Tostones con Salsa,Tostones con Carne,Carne Asada con Papas,Carne Asada con Arroz,Bistec Encebollado con Arroz,Carne Frita con Papas,Carne Frita con Arroz,Ropa Vieja con Arroz,Pollo Frito con Papas,Pollo Guisado con Arroz"
Papua New Guinea,"Sago,Sweet Potato,Taro,Fish,Pork,Chicken,Lamb,Rice,Cassava,Yams,Tapioca,Coconut,Bananas,Papaya,Pineapple,Avocados,Breadfruit,Mangoes,Watermelon,Kumara,Melon,Kumara,Cassowary,Kina,Mussels,Oysters,Prawns,Octopus,Lobster,Crabs,Frogs,Snails,Eels,Turtles,Crocodiles,Lizards,Birds,Beetles,Beetles,Grubs,Insects,Nuts,Seeds,Greens,Fruits,Nuts,Sago Worms,Clams,Mussels,Oysters,Snails,Eels,Turtles,Crocodiles,Lizards,Birds,Beetles,Grubs,Insects,Nuts,Seeds,Greens,Fruits,Nuts,Sago Worms,Clams,Mussels,Oysters,Snails,Eels,Turtles,Crocodiles,Lizards,Birds,Beetles,Grubs,Insects,Nuts,Seeds,Greens,Fruits,Nuts,Sago Worms,Clams,Mussels,Oysters,Snails,Eels,Turtles,Crocodiles,Lizards,Birds,Beetles,Grubs,Insects,Nuts,Seeds,Greens,Fruits,Nuts"
