country,keywords
Mauritius,"Ebony,Bois de Natte,Bois de Chêne,Bois de Cèdre,Bois de Bois,Bois de Chataignier,Bois de Palissandre,Bois de Rose,Bois de Tamarin,Bois de Casuarina,Bois de Bambou,Bois de Térébinthe,Bois de Tamarinier,Bois de Paille,Bois de Figuier,Bois de Frêne,Bois de Tambalacoque,Bois de Acajou,Bois de Bois de Fer,Bois de Bois de Fer de Cèdre,Bois de Bois de Fer de Chêne,Bois de Bois de Fer de Tamarin,Bois de Bois de Fer de Palissandre,Bois de Bois de Fer de Rose,Bois de Bois de Fer de Tamarinier,Bois de Bois de Fer de Paille,Bois de Bois de Fer de Figuier,Bois de Bois de Fer de Frêne,Bois de Bois de Fer de Tambalacoque,Bois de Bois de Fer de Acajou,Bois de Bois de Fer de Ebony,Bois de Bois de Fer de Bois de Natte,Bois de Bois de Fer de Bois de Chêne,Bois de Bois de Fer de Bois de Cèdre,Bois de Bois de Fer de Bois de Bois,Bois de Bois de Fer de Bois de Chataignier,Bois de Bois de Fer de Bois de Palissandre,Bois de Bois de Fer de Bois de Rose,Bois de Bois de Fer de Bois de Tamarin,Bois de Bois de Fer de Bois de Casuarina,Bois de Bois de Fer de Bois de Bambou,Bois de Bois de Fer de Bois de Térébinthe,Bois de Bois de Fer de Bois de Tamarinier,Bois de Bois de Fer de Bois de Paille,Bois de Bois de Fer de Bois de Figuier,Bois de Bois de Fer de Bois de Frêne,Bois de Bois de Fer de Bois de Tambalacoque,Bois de Bois de Fer de Bois de Acajou,Mahogany,Bois de Mahogany,Bois de Mahogany de Cèdre,Bois de Mahogany de Chêne,Bois de Mahogany de Tamarin,Bois de Mahogany de Palissandre,Bois de Mahogany de Rose,Bois de Mahogany de Tamarinier,Bois de Mahogany de Paille,Bois de Mahogany de Figuier,Bois de Mahogany de Frêne,Bois de Mahogany de Tambalacoque,Bois de Mahogany de Acajou,Bois de Mahogany de Ebony,Bois de Mahogany de Bois de Natte,Bois de Mahogany de Bois de Chêne,Bois de Mahogany de Bois de Cèdre,Bois de Mahogany de Bois de Bois,Bois de Mahogany de Bois de Chataignier,Bois de Mahogany de Bois de Palissandre,Bois de Mahogany de Bois de Rose,Bois de Mahogany de Bois de Tamarin,Bois de Mahogany de Bois de Casuarina,Bois de Mahogany de"
Mayotte,"Palm Trees,Coconut Trees,Bamboo,Hibiscus,Breadfruit Trees,Frangipani,Acacia Trees,Baobab Trees,Bougainvillea,Bottlebrush Trees,Mahogany Trees,Casuarina Trees,Mangroves,Eucalyptus,Pandanus Trees,Flame Trees,Pisonia,Flamboyant Trees,Plumeria,Gardenia Trees,Poinciana Trees,Grevillea Trees,Red Mangrove,Hibiscus Trees,Sea Grape,Ironwood Trees,Sea Hibiscus,Jacaranda Trees,Seagrape Trees,Jungle Trees,Silver Palms,Lantana Trees,Tamarind Trees,Mango Trees,Terminalia Trees,Melaleuca Trees,Turpentine Trees,Milkwood Trees,Wild Date Palms,Neem Trees,Wild Guava Trees,Norfolk Island Pine,Wild Olive Trees,Oleander Trees,Wild Tamarind Trees,Paperbark Trees,Yellow Mangrove,Pandanus Palms,Ziziphus Trees,Acalypha,Aloe,Amaranthus,Anthurium,Aralia,Asparagus,Azadirachta,Bougainvillea,Bromeliads,Calathea,Canna,Cerbera,Chrysanthemum,Clerodendrum,Commelina,Cordyline,Crinum,Croton,Cycas,Cyperus,Dioscorea,Dracaena,Elephant Ear,Epipremnum,Euphorbia,Ficus,Gardenia,Gloriosa,Heliconia,Hibiscus,Ixora,Lantana,Maranta,Musa,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae,Musaceae"
Mexico,"Agave,Mesquite,Nopal,Yucca,Cacti,Pine,Oak,Cypress,Juniper,Madrone,Eucalyptus,Palms,Bamboo,Banana,Coffee,Avocado,Coconut,Papaya,Mango,Guava,Passion Fruit,Citrus,Tamarind,Agarita,Prickly Pear,Pitahaya,Chaya,Jicama,Squash,Corn,Beans,Tomatillo,Peppers,Chile,Huitlacoche,Amaranth,Epazote,Nopales,Chia,Chayote,Jitomate,Chiltepin,Zinnia,Marigold,Sunflower,Daisy,Poppy,Snapdragon,Sage,Oregano,Rosemary,Thyme,Lavender,Oregano,Mint,Basil,Coriander,Papalo,Fennel,Cilantro,Nasturtium,Hibiscus,Bursera,Acacia,Aloe,Yucca,Agave,Nolina,Ocotillo,Salvia,Oregano,Verbena,Tarragon,Rose,Hibiscus,Geranium,Petunia,Lantana,Bougainvillea,Bignonia,Trumpet Flower,Morning Glory,Passion Flower,Yucca,Agave,Aloe,Mesquite,Nopal,Cacti,Pine,Oak,Cypress,Juniper,Madrone,Eucalyptus,Palms,Bamboo,Banana,Coffee,Avocado"
Micronesia,"Palms,Mangroves,Coconut trees,Pandanus,Hibiscus,Orchids,Breadfruit trees,Banyan trees,Ficus,Sea grape,Casuarina,Calophyllum,Eugenia,Terminalia,Clerodendron,Hibiscus tiliaceus,Pandanus tectorius,Cordia subcordata,Ficus tinctoria,Guettarda speciosa,Pemphis acidula,Barringtonia asiatica,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,Tournefortia argentea,100"
Moldova,"Grasses,Herbs,Shrubs,Trees,Forbs,Ferns,Mosses,Lichens,Wildflowers,Thistles,Daisies,Asters,Sunflowers,Dandelions,Buttercups,Poppies,Clovers,Orchids,Primroses,Primulas,Violets,Gentians,Lilies,Snapdragon,Bellflowers,Marigolds,Cornflowers,Peonies,Tulips,Roses,Lilacs,Junipers,Spruces,Firs,Beeches,Oaks,Maples,Willows,Alders,Elms,Ash,Poplars,Lindens,Birch,Chestnut,Walnut,Hazel,Hornbeam,Plane,Larch,Pine,Cypress,Juniper,Yew,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper,Juniper"
Monaco,"Olive trees,Cypress trees,Palm trees,Pine trees,Juniper trees,Agave,Lavender,Rosemary,Thyme,Sage,Oregano,Marjoram,Fennel,Lemon balm,Mint,Basil,Oregano,Parsley,Dill,Borage,Lavender cotton,Sunflowers,Geraniums,Marigolds,Daisies,Petunias,Roses,Clematis,Hibiscus,Lilies,Snapdragon,Foxglove,Asters,Carnations,Gerbera,Gladiolus,Amaranth,Poppies,Daisy,Statice,Snapdragon,Hydrangea,Violets,Impatiens,Primrose,Chrysanthemums,Coreopsis,Verbena,Lavender,Russian sage,Rosemary,Eucalyptus,Heather,Broom,Juniper,Boxwood,Ivy,Moss,Fern,Yew,Magnolia,Oak,Maple,Birch,Poplar,Linden,Apple,Plum,Cherry,Pear,Walnut,Chestnut,Almond,Hazelnut,Olive,Fig,Pine,Cypress,Cedar,Hemlock,Spruce,Redwood,Sequoia,Acacia,Willow,Carob,Mulberry,Tamarisk,Palm,Bamboo,Banana,Date palm,Yucca,Agave,Aloe,Cactus,Grapevine,Olives,Cotton,Gorse"
Mongolia,"Steppe grasses,Sagebrush,Wildflowers,Juniper,Wild Roses,Wild Berries,Wild Apples,Wild Pears,Wild Apricots,Wild Grapes,Wild Plums,Wild Cherries,Wild Peaches,Wild Mulberries,Wild Currants,Wild Raspberries,Wild Goji Berries,Wild Lichens,Wild Mushrooms,Wild Asparagus,Wild Fennel,Wild Thyme,Wild Mint,Wild Oregano,Wild Sage,Wild Parsley,Wild Dill,Wild Marjoram,Wild Basil,Wild Chives,Wild Mustard,Wild Garlic,Wild Onions,Wild Leeks,Wild Carrots,Wild Turnips,Wild Radishes,Wild Cabbages,Wild Broccoli,Wild Kale,Wild Artichokes,Wild Spinach,Wild Lettuce,Wild Cucumbers,Wild Squash,Wild Pumpkins,Wild Gourds,Wild Watermelons,Wild Melons,Wild Apples,Wild Pears,Wild Apricots,Wild Cherries,Wild Peaches,Wild Almonds,Wild Hazelnuts,Wild Walnuts,Wild Chestnuts,Wild Pistachios,Wild Pine Nuts,Wild Poplars,Wild Willows,Wild Oaks,Wild Elms,Wild Aspens,Wild Birches,Wild Junipers,Wild Tamarisks,Wild Tamaracks,Wild Larch,Wild Linden,Wild Spruces,Wild Firs,Wild Pines,Wild Yews,Wild Cedars,Wild Hemlocks,Wild Cypresses,Wild Tamarinds,Wild Acacias,Wild Wildflowers,Wild Poppies,Wild Daisies,Wild Sunflowers,Wild Marigolds,Wild Asters,Wild Lilies,Wild Orchids,Wild Carnations,Wild Dandelions,Wild Clover,Wild Thistles,Wild Lavender,Wild Rosemary,Wild Wormwood,Wild Wormseed,Wild Coltsfoot,Wild Yarrow,Wild Mugwort,Wild Chamomile"
Montserrat,"Trees,Shrubs,Ferns,Mosses,Lichens,Grasses,Lilies,Orchids,Palms,Cacti,Succulents,Bromeliads,Aroids,Euphorbia,Bamboo,Euphorbiaceae,Bignoniaceae,Fabaceae,Apocynaceae,Rubiaceae,Acanthaceae,Pteridaceae,Asteraceae,Cyperaceae,Poaceae,Malvaceae,Solanaceae,Verbenaceae,Lauraceae,Euphorbiaceae,Moraceae,Myrtaceae,Rutaceae,Piperaceae,Melastomataceae,Euphorbiaceae,Araliaceae,Anacardiaceae,Lamiaceae,Euphorbiaceae,Bignoniaceae,Burseraceae,Rubiaceae,Acanthaceae,Myrsinaceae,Clusiaceae,Verbenaceae,Lauraceae,Euphorbiaceae,Moraceae,Myrtaceae,Rutaceae,Piperaceae,Melastomataceae,Euphorbiaceae,Araliaceae,Anacardiaceae,Lamiaceae,Euphorbiaceae,Bignoniaceae,Burseraceae,Rubiaceae,Acanthaceae,Myrsinaceae,Clusiaceae,Verbenaceae,Lauraceae,Euphorbiaceae,Moraceae,Myrtaceae,Rutaceae,Piperaceae,Melastomataceae,Euphorbiaceae,Araliaceae,Anacardiaceae,Lamiaceae,Euphorbiaceae,Bignoniaceae,Burseraceae,Rubiaceae,Acanthaceae,Myrsinaceae,Clusiaceae,Verbenaceae,Lauraceae,Euphorbiaceae,Moraceae,Myrtaceae,Rutaceae,Piperaceae,Melastomataceae,Euphorbiaceae,Araliaceae,Anacardiaceae,Lamiaceae,Euphorbiaceae,Bignoniaceae,Burseraceae,Rubiaceae"
Morocco,"Olive trees,Palm trees,Date palms,Cedar trees,Cypress trees,Juniper trees,Carob trees,Eucalyptus trees,Acacia trees,Argan trees,Almond trees,Fig trees,Tamarisk trees,Pistachio trees,Myrtle trees,Pomegranate trees,Willow trees,Quercus trees,Poplar trees,Tamarind trees,Mulberry trees,Prickly Pear trees,Wild Olive trees,Holm Oak trees,Gorse shrubs,Lavender shrubs,Sage shrubs,Rosemary shrubs,Thyme shrubs,Juniper shrubs,Fennel shrubs,Tamarisk shrubs,Broom shrubs,Myrtle shrubs,Lavender grasses,Fescue grasses,Rye grasses,Oat grasses,Wildflowers,Marigolds,Poppies,Daisy flowers,Sunflowers,Lilies,Orchids,Carnations,Wild Berries,Strawberries,Raspberries,Blackberries,Grapes,Apricots,Peaches,Pears,Apples,Plums,Prunes,Cherries,Mulberries,Quince,Figs,Pomegranates,Olives,Almonds,Pistachios,Walnuts,Apricot pits,Carob pods,Fennel seeds,Fennel bulbs,Onions,Garlic,Carrots,Cucumbers,Tomatoes,Peppers,Eggplants,Squash,Artichokes,Asparagus,Lettuce,Spinach,Beetroot,Radishes,Celery,Cabbage,Parsley,Basil,Mint,Coriander,Fenugreek,Dill,Rosemary,Sage,Thyme,Oregano,Fennel,Bay leaves,Marjoram,Tarragon"
Mozambique,"Acacia,Aloe,Baobab,Bamboo,Brachystegia,Combretum,Cyperus,Euphorbia,Ficus,Flame Tree,Gardenia,Hibiscus,Hyphaene,Ipomoea,Juniperus,Kalanchoe,Maerua,Manilkara,Marantaceae,Melia,Mopane,Myrica,Nuxia,Olea,Pandanus,Phoenix,Piliostigma,Prosopis,Raphia,Ricinus,Sclerocarya,Securinega,Spirostachys,Sterculia,Terminalia,Thunbergia,Uapaca,Vachellia,Ximenia,Zanthoxylum,Zambeza Grass,Zamia,Zambezi Teak,Ziziphus,Aerva,Albizia,Alchornea,Anacardiaceae,Anthocleista,Apodytes,Ardisia,Asparagus,Bauhinia,Bersama,Bridelia,Burkea,Carissa,Cassia,Celtis,Cola,Combretum,Cordia,Crossopteryx,Cynometra,Diospyros,Dombeya,Dracaena,Ekebergia,Erythrina,Faidherbia,Gardenia,Grewia,Gymnosporia,Haematoxylum,Harpephyllum,Indigofera,Lannea,Leptactina,Lonchocarpus,Macaranga,Melia,Monotes,Myrianthus,Nesogordonia,Ochna,Ozoroa,Pappea,Pericopsis,Phyllanthus,Pterocarpus,Pterolobium,Rhus,Rhynchosia,Salvadora,Sapium,Sclerocarya,Strychnos,Tabernaemontana,Teclea,Vepris"
Namibia,"Acacia,Aloe,Welwitschia,Euphorbia,Commiphora,Cactus,Wild Fig,Wild Olive,Wild Date Palm,Wild Marula,Wild Syringa,Wild Tamarind,Wild Apricot,Wild Plum,Wild Peach,Wild Guava,Wild Grape,Wild Pomegranate,Wild Quince,Wild Mango,Wild Banana,Wild Avocado,Wild Jackalberry,Wild Sausage Tree,Wild Acacia,Wild Aloe,Wild Euphorbia,Wild Commiphora,Wild Cactus,Wild Bushwillow,Wild Tamarisk,Wild Shepherd's Tree,Wild Boerbean,Wild Mopane,Wild Leadwood,Wild False Hook Thorn,Wild Kalahari Thorns,Wild Terminalia,Wild Wild Olive,Wild Wild Date Palm,Wild Wild Marula,Wild Wild Syringa,Wild Wild Tamarind,Wild Wild Apricot,Wild Wild Plum,Wild Wild Peach,Wild Wild Guava,Wild Wild Grape,Wild Wild Pomegranate,Wild Wild Quince,Wild Wild Mango,Wild Wild Banana,Wild Wild Avocado,Wild Wild Jackalberry,Wild Wild Sausage Tree,Wild Wild Acacia,Wild Wild Aloe,Wild Wild Euphorbia,Wild Wild Commiphora,Wild Wild Cactus,Wild Wild Bushwillow,Wild Wild Tamarisk,Wild Wild Shepherd's Tree,Wild Wild Boerbean,Wild Wild Mopane,Wild Wild Leadwood,Wild Wild False Hook Thorn,Wild Wild Kalahari Thorns,Wild Wild Terminalia,Wild Wild Shepherd's Tree,Wild Wild Boerbean,Wild Wild Mopane,Wild Wild Leadwood,Wild Wild False Hook Thorn,Wild Wild Kalahari Thorns,Wild Wild Terminalia,Wild Wild Shepherd's Tree,Wild Wild Boerbean,Wild Wild Mopane,Wild Wild Leadwood,Wild Wild False Hook Thorn,Wild Wild Kalahari Thorns,Wild Wild Terminalia,Wild Wild Shepherd's Tree,Wild Wild Boerbean,Wild Wild Mopane,Wild Wild Leadwood,Wild Wild False Hook Thorn,Wild Wild Kalahari Thorns,Wild Wild Terminalia,Wild Wild Shepherd's Tree,Wild Wild Boerbean,Wild Wild Mopane,Wild Wild Leadwood,Wild Wild False Hook Thorn,Wild Wild Kalahari Thorns,Wild Wild Terminalia,Wild Wild Shepherd's Tree,Wild Wild Boerbean,Wild Wild Mopane"
Nauru,"Coconut Palms,Scrubland,Pandanus Trees,Bougainvillea,Casuarina Trees,Hibiscus,Pandanus Leaves,Poinciana Trees,Calophyllum Trees,Cordyline Trees,Pandanus Shrubs,Banana Trees,Ipomoea,Acacia Trees,Guettarda Trees,Mango Trees,Calophyllum Shrubs,Hibiscus Shrubs,Bougainvillea Shrubs,Pandanus Vines,Pandanus Grass,Calophyllum Vines,Pisonia Trees,Cordyline Vines,Guettarda Vines,Ipomoea Vines,Poinciana Vines,Casuarina Vines,Acacia Vines,Mango Vines,Pandanus Bushes,Calophyllum Bushes,Hibiscus Bushes,Bougainvillea Bushes,Pisonia Bushes,Cordyline Bushes,Guettarda Bushes,Ipomoea Bushes,Poinciana Bushes,Casuarina Bushes,Acacia Bushes,Mango Bushes,Pandanus Shrubs,Calophyllum Shrubs,Hibiscus Shrubs,Bougainvillea Shrubs,Pisonia Shrubs,Cordyline Shrubs,Guettarda Shrubs,Ipomoea Shrubs,Poinciana Shrubs,Casuarina Shrubs,Acacia Shrubs,Mango Shrubs,Pandanus Herbs,Calophyllum Herbs,Hibiscus Herbs,Bougainvillea Herbs,Pisonia Herbs,Cordyline Herbs,Guettarda Herbs,Ipomoea Herbs,Poinciana Herbs,Casuarina Herbs,Acacia Herbs,Mango Herbs,Pandanus Grasses,Calophyllum Grasses,Hibiscus Grasses,Bougainvillea Grasses,Pisonia Grasses,Cordyline Grasses,Guettarda Grasses,Ipomoea Grasses,Poinciana Grasses,Casuarina Grasses,Acacia Grasses,Mango Grasses,Pandanus Sedges,Calophyllum Sedges,Hibiscus Sedges,Bougainvillea Sedges,Pisonia Sedges,Cordyline Sedges,Guettarda Sedges,Ipomoea Sedges,Poinciana Sedges,Casuarina Sedges,Acacia Sedges,Mango Sedges,Pandanus Ferns,Calophyllum Ferns,Hibiscus Ferns,Bougainvillea Ferns,Pisonia Ferns,Cordyline Ferns,Guettarda Ferns,Ipomoea Ferns,Poinciana Ferns,Casuarina Ferns"
Nepal,"Rhododendron,Juniper,Bamboo,Oak,Fir,Cypress,Sal,Pine,Birch,Maple,Chestnut,Magnolia,Apple,Peach,Plum,Walnut,Poplar,Willow,Alder,Elm,Chestnut,Ash,Bay,Lime,Hazel,Larch,Spruce,Yew,Cottonwood,Mulberry,Tamarind,Teak,Sandalwood,Salix,Betula,Populus,Ficus,Acacia,Eucalyptus,Syzygium,Dalbergia,Taxus,Mangifera,Prunus,Albizia,Bauhinia,Melia,Artocarpus,Terminalia,Schima,Lagerstroemia,Elaeocarpus,Schizolobium,Dalbergia,Pyrus,Castanopsis,Erythrina,Bischofia,Carpinus,Grewia,Cinnamomum,Cupressus,Fraxinus,Amur,Acer,Quercus,Rhus,Phyllanthus,Diospyros,Pterocarpus,Pterocarpus,Ziziphus,Nothopanax,Pinus,Vitex,Diospyros,Laurus,Xanthoxylum,Ginkgo,Mahonia,Betula,Platanus,Juglans,Olea,Taxus,Celtis,Juniperus,Rhododendron,Gentiana,Berberis,Rubus,Vaccinium,Rosa,Hypericum,Lonicera,Berberis,Sorbus,Potentilla,Clematis,Lyonia"
Netherlands,"Grass,Moss,Heather,Trees,Shrubs,Ferns,Wildflowers,Alder,Birch,Hornbeam,Oak,Willow,Elm,Poplar,Ash,Hazel,Beech,Juniper,Spruce,Pine,Yew,Honeysuckle,Gorse,Hawthorn,Blackthorn,Ivy,Clematis,Horse Chestnut,Elder,Wild Roses,Dog Rose,Brambles,Hops,Hogweed,Common Reed,Common Sedge,Common Rush,Common Nettle,Common Hogweed,Common Valerian,Common Ragwort,Common St John's Wort,Common Daisy,Common Dandelion,Common Plantain,Common Sorrel,Common Yarrow,Common Hogweed,Common Valerian,Common Ragwort,Common St John's Wort,Common Daisy,Common Dandelion,Common Plantain,Common Sorrel,Common Yarrow,Common Marjoram,Common Caraway,Common Groundsel,Common Ragwort,Common St John's Wort,Common Daisy,Common Dandelion,Common Plantain,Common Sorrel,Common Yarrow,Common Marjoram,Common Caraway,Common Groundsel,Common Fumitory,Common Stork's Bill,Common Toadflax,Common Vetch,Common Bird's-foot Trefoil,Common Knapweed,Common Plantain,Common Sorrel,Common Yarrow,Common Marjoram,Common Caraway,Common Groundsel,Common Fumitory,Common Stork's Bill,Common Toadflax,Common Vetch,Common Bird's-foot Trefoil,Common Knapweed,Common Vetch,Common Bird's-foot Trefoil,Common Knapweed,Common Milkwort,Common Valerian,Common Ragwort,Common St John's Wort,Common Daisy,Common Dandelion,Common Plantain,Common Sorrel,Common Yarrow,Common Marjoram"
Netherlands Antilles,"Mangroves,Palms,Sea Grapes,Sea Lavender,Sea Oats,Sea Purslane,Cacti,Yucca,Agave,Bamboo,Acacia,Casuarina,Eucalyptus,Palo Verde,Wild Sage,Aloe,Croton,Hibiscus,Bougainvillea,Lantana,Orchid,Passion Flower,Fiddlewood,Calabash,Mahogany,Mahoe,Sea Grape,Coconut Palm,Seagrape,Tamarind,Wild Tamarind,Sea Almond,Sea Apple,Sea Holly,Sea Lavender,Sea Oats,Sea Purslane,Wild Sage,Wild Tamarind,Wild Coffee,Wild Cotton,Wild Fig,Wild Grape,Wild Guava,Wild Papaya,Wild Passion Fruit,Wild Pineapple,Wild Tamarind,Wild Tamarillo,Wild Tamarind,Wild Thyme,Wild Turmeric,Wild Violet,Wild Yam,Wild Zinnia,Wild Bitterbush,Wild Canna,Wild Castor Bean,Wild Cattail,Wild Clove,Wild Coffee,Wild Cotton,Wild Currant,Wild Date,Wild Fig,Wild Ginger,Wild Grape,Wild Guava,Wild Hibiscus,Wild Jackfruit,Wild Lime,Wild Mango,Wild Marigold,Wild Morning Glory,Wild Nettle,Wild Papaya,Wild Passion Fruit,Wild Pineapple,Wild Rosemary,Wild Sage,Wild Sorrel,Wild Tamarind,Wild Tamarillo,Wild Thyme,Wild Turmeric,Wild Violet,Wild Yam,Wild Zinnia,Wild Bitterbush,Wild Canna,Wild Castor Bean,Wild Cattail,Wild Clove,Wild Coffee,Wild Cotton,Wild Currant,Wild Date,Wild Fig,Wild Ginger,Wild Grape"
New Caledonia,"Araucaria columnaris,Araucaria heterophylla,Banksia spinulosa,Ceratopetalum apetalum,Cyathea australis,Eucalyptus robusta,Ficus virens,Grevillea robusta,Helichrysum milfordense,Hibiscus heterophyllus,Livistona australis,Macaranga tanarius,Melaleuca quinquenervia,Nothofagus solandri,Pandanus tectorius,Pittosporum ferrugineum,Pittosporum undulatum,Podocarpus elatus,Prostanthera cuneata,Rapanea variabilis,Rhodomyrtus macrocarpa,Schizomeria ovata,Syzygium maire,Syzygium nervosum,Syzygium wilsonii,Terminalia muelleri,Tetrapleura tetraptera,Ulex europaeus,Xanthostemon chrysanthus,Acacia spirorbis,Acronychia laevis,Acropogon littoralis,Alocasia macrorrhizos,Alpinia caerulea,Alyxia rupestris,Amorphophallus titanum,Anisomeles indica,Apodytes dimidiata,Araucaria araucana,Argyrodendron actinophyllum,Asplenium nidus,Athrotaxis selaginoides,Austromyrtus dulcis,Baloghia inophylla,Beilschmiedia miersii,Bischofia javanica,Blechnum nudum,Brachychiton acerifolius,Bruguiera gymnorrhiza,Calamus muelleri,Callicarpa candicans,Casuarina equisetifolia,Cinnamomum japonicum,Citronella moorei,Clerodendrum inerme,Clerodendrum quadriloculare,Cocos nucifera,Coprosma repens,Cordyline fruticosa,Cyathocalyx lanceolatus,Cymbopogon citratus,Cyperus articulatus,Cyperus rotundus,Dendrobium speciosum,Dicranopteris linearis,Diospyros australis,Dysoxylum mollissimum,Eucalyptus globulus,Eucalyptus saligna,Eucalyptus tereticornis,Eupomatia laurina,Ficus benjamina,Ficus hillii,Ficus obliqua,Ficus pumila,Ficus virens var. sublanceolata,Flagellaria indica,Gahnia sieberiana,Glochidion ferdinandi,Gmelina leichhardtii,Grevillea sericea,Hedycarya angustifolia,Hibiscus tiliaceus,Homalocladium platycladum,Hymenanthera dentata,Hymenophyllum polyanthos,Isoglossa sessilifolia,Isonandra stocksii,Lepidozamia hopei,Lepidozamia peroffskyana,Lepironia articulata,Lophostemon confertus,Macaranga denticulata,Melaleuca bracteata,Melaleuca leucadendra,Melaleuca thymifolia,Neisosperma oppositifolia,Notelaea longifolia,Ochrosia elliptica,Pandanus spiralis"
New Zealand,"Pohutukawa,Manuka,Kauri,Rata,Nikau Palm,Silver Fern,Cabbage Tree,Flax,Kowhai,Hebe,Coprosma,Mountain Daisy,Lacebark,Red Beech,Black Beech,Rimu,Totara,Broadleaf,Red Tussock,Toe Toe,Kanuka,Southern Rata,Akeake,Hoheria,Muehlenbeckia,Kamahi,Hall's Totara,Pigeonwood,Beilschmiedia,Pittosporum,Five Finger,Mingimingi,Olearia,Manatu,Dracophyllum,Oioi,Heketara,Chatham Island Forget-me-not,Chatham Island Daisy,Ribbonwood,Rewarewa,Miro,Matai,Kohekohe,Kaka Beak,Mountain Beech,Dracophyllum,Lancewood,Olearia,Mahoe,Mahoe-Kawakawa,Cordyline,Poroporo,Whau,Carex,Tutu,Hebe,Horopito,Chatham Island Blackberry,Chatham Island Broadleaf,Chatham Island Pine,Chatham Island Tree Daisy,Chatham Island Forget-me-not,Chatham Island Matipo,Chatham Island Matata,Chatham Island Raoulia,Chatham Island Fuchsia,Chatham Island Olearia,Chatham Island Coprosma,Chatham Island Hebe,Chatham Island Pimelea,Chatham Island Veronica,Chatham Island Celmisia,Chatham Island Myosotidium,Chatham Island Poa,Chatham Island Heketara,Chatham Island Raupo,Chatham Island Carex,Chatham Island Oioi,Chatham Island Seagrass,Chatham Island Tussock,Chatham Island Muehlenbeckia,Chatham Island Astelia,Chatham Island Cordyline,Chatham Island Dracophyllum,Chatham Island Aciphylla,Chatham Island Leptinella,Chatham Island Ranunculus,Chatham Island Gentianella,Chatham Island Myosotis,Chatham Island Gunnera,Chatham Island Carex,Chatham Island Brachyglottis,Chatham Island Hebe,Chatham Island Leptospermum,Chatham Island Coprosma,Chatham Island Olearia,Chatham Island Pittosporum,Chatham Island Dracophyllum,Chatham Island Pachystegia"
